Booking_ID,Hotel_Name,Booking_Date,Check_In_Date,Check_Out_Date,Customer_Nationality,Booking_Platform,Room_Type_Booked,Number_of_Adults,Number_of_Children,Number_of_Nights,Total_Guests,Room_Price_Per_Night,Total_Price,Meal_Plan,Cancellation_Policy,Lead_Time,Previous_Cancellations,Previous_Bookings_Not_Canceled,Special_Requests,Payment_Method,Is_Repeated_Guest,Deposit_Type,Average_Daily_Rate,Is_Weekend_Stay,Required_Car_Parking_Spaces,Total_Special_Requests,Customer_Rating,Cancellation_Status
BK002292,Grand Plaza Hotel,2023-08-10,2024-05-04,2024-05-16,Japan,Phone Booking,Standard,3,2,12,5,406.0,4872.0,Room Only,Flexible,268,2,0,"Late Checkout, None",PayPal,1,No Deposit,406.0,1,2,2,6.0,0
BK002293,City Center Inn,2024-06-18,2025-05-08,2025-05-19,UK,Travel Agency,Single Room,2,3,11,5,214.2,2356.2,Full Board,Strict,324,2,8,None,Debit Card,0,No Deposit,214.2,0,0,0,,1
BK002294,Luxury Palace,2024-06-12,2024-11-21,2024-11-28,Germany,Kayak,Deluxe,4,3,7,7,541.5,3790.5,Half Board,Flexible,162,0,9,None,Debit Card,1,Partial,541.5,0,2,0,10.0,0
BK002295,Boutique Hotel Central,2024-10-23,2025-10-18,2025-10-22,Italy,Expedia,Twin Room,1,0,4,1,320.4,1281.6,All Inclusive,Non-refundable,360,3,8,"Extra Bed, None, Early Check-in",Cash on Arrival,1,Full,320.4,1,1,3,6.0,0
BK002296,Mountain View Lodge,2024-02-28,2024-04-01,2024-04-09,South Korea,Booking.com,Presidential Suite,1,2,8,3,1239.0,9912.0,Bed & Breakfast,Strict,33,1,4,"Extra Bed, Early Check-in",PayPal,1,No Deposit,1239.0,0,2,2,6.0,0
BK002297,City Center Inn,2023-09-11,2024-07-03,2024-07-14,China,Trivago,Suite,3,1,11,4,556.0,6116.0,Full Board,Moderate,296,0,7,"High Floor, Early Check-in, None",Credit Card,1,No Deposit,556.0,0,1,3,9.0,0
BK002298,Spa & Wellness Resort,2023-08-02,2023-08-04,2023-08-18,South Korea,Direct Booking,Standard,2,2,14,4,184.0,2576.0,Bed & Breakfast,Non-refundable,2,1,7,"Connecting Rooms, Early Check-in, Baby Cot",Corporate Billing,0,Partial,184.0,1,0,3,,0
BK002299,Modern Stays,2024-12-28,2025-01-28,2025-01-31,France,Agoda,Single Room,3,2,3,5,268.2,804.6,Room Only,Moderate,31,0,8,"Late Checkout, None, Early Check-in",Cash on Arrival,1,No Deposit,268.2,0,2,3,10.0,0
BK002300,City Center Inn,2024-07-22,2024-10-15,2024-10-23,UAE,Kayak,Double Room,4,0,8,4,155.1,1240.8,All Inclusive,Strict,85,1,5,Baby Cot,Corporate Billing,1,No Deposit,155.1,0,2,1,8.0,0
BK002301,Mountain View Lodge,2023-03-16,2023-04-09,2023-04-23,Canada,Travel Agency,Suite,2,2,14,4,850.0,11900.0,Half Board,Non-refundable,24,1,10,None,PayPal,1,Full,850.0,1,2,0,10.0,0
BK002302,Spa & Wellness Resort,2024-12-29,2025-08-04,2025-08-06,Brazil,Phone Booking,Studio,4,0,2,4,353.6,707.2,Half Board,Non-refundable,218,2,6,"Baby Cot, Late Checkout, Airport Pickup",Credit Card,1,Full,353.6,0,0,3,5.0,1
BK002303,Spa & Wellness Resort,2024-12-31,2025-07-06,2025-07-09,Canada,Travel Agency,Suite,4,2,3,6,360.0,1080.0,Full Board,Moderate,187,5,2,Extra Bed,Cash on Arrival,0,Partial,360.0,1,0,1,,0
BK002304,Modern Stays,2023-01-14,2023-09-05,2023-09-06,France,Travel Agency,Double Room,2,3,1,5,115.5,115.5,Room Only,Strict,234,3,10,None,Credit Card,1,No Deposit,115.5,0,2,0,2.0,1
BK002305,Mountain View Lodge,2024-03-05,2024-03-09,2024-03-10,Japan,Booking.com,Suite,4,2,1,6,732.0,732.0,All Inclusive,Moderate,4,5,4,"High Floor, Early Check-in, Late Checkout",Cash on Arrival,0,No Deposit,732.0,1,1,3,,0
BK002306,Modern Stays,2023-07-31,2024-01-30,2024-02-07,Mexico,Expedia,Studio,2,0,8,2,292.5,2340.0,All Inclusive,Non-refundable,183,3,9,None,PayPal,1,Partial,292.5,0,2,0,9.0,0
BK002307,Luxury Palace,2023-10-18,2024-09-29,2024-10-13,Australia,Agoda,Standard,2,0,14,2,333.0,4662.0,Bed & Breakfast,Non-refundable,347,3,5,Airport Pickup,PayPal,1,Full,333.0,1,1,1,5.0,0
BK002308,Budget Stay Inn,2024-11-16,2025-01-20,2025-01-25,USA,Booking.com,Standard,2,0,5,2,359.0,1795.0,Full Board,Flexible,65,0,4,"None, Airport Pickup, Baby Cot",Cash on Arrival,0,No Deposit,359.0,0,1,3,,1
BK002309,Mountain View Lodge,2024-05-22,2024-07-19,2024-07-26,Brazil,Direct Booking,Standard,2,1,7,3,243.0,1701.0,Full Board,Moderate,58,3,9,None,Credit Card,0,No Deposit,243.0,1,0,1,,0
BK002310,Boutique Hotel Central,2024-09-01,2025-06-29,2025-07-03,UK,Trivago,Double Room,1,0,4,1,543.4,2173.6,Half Board,Flexible,301,1,8,High Floor,Corporate Billing,1,No Deposit,543.4,1,2,1,5.0,0
BK002311,Grand Plaza Hotel,2024-09-28,2025-01-23,2025-01-24,Mexico,Travel Agency,Family Room,4,3,1,7,534.6,534.6,Room Only,Moderate,117,3,6,None,Cash on Arrival,0,No Deposit,534.6,0,0,1,,0
BK002312,Luxury Palace,2024-06-16,2024-07-20,2024-07-26,South Korea,Phone Booking,Executive Suite,4,2,6,6,1182.5,7095.0,Full Board,Flexible,34,2,3,None,Credit Card,0,Full,1182.5,1,2,0,,0
BK002313,City Center Inn,2024-11-21,2025-03-26,2025-03-27,South Korea,Phone Booking,Twin Room,4,1,1,5,466.8,466.8,Full Board,Strict,125,1,1,None,Corporate Billing,1,No Deposit,466.8,0,1,0,10.0,0
BK002314,Modern Stays,2023-12-31,2024-11-26,2024-11-27,UAE,Expedia,Twin Room,4,3,1,7,390.0,390.0,Room Only,Non-refundable,331,3,6,Late Checkout,Bank Transfer,0,Full,390.0,0,2,1,,0
BK002315,Heritage Hotel,2024-01-02,2024-01-14,2024-01-16,India,Hotels.com,Suite,4,3,2,7,336.0,672.0,All Inclusive,Moderate,12,1,6,"Connecting Rooms, Late Checkout, Early Check-in",Corporate Billing,0,No Deposit,336.0,1,2,3,,1
BK002316,Heritage Hotel,2024-02-11,2024-03-25,2024-04-01,South Korea,Corporate Account,Suite,2,0,7,2,634.0,4438.0,Half Board,Moderate,43,2,9,None,Debit Card,1,No Deposit,634.0,0,1,0,5.0,0
BK002317,Spa & Wellness Resort,2024-05-22,2024-12-02,2024-12-07,USA,Trivago,Family Room,3,0,5,3,435.6,2178.0,Room Only,Flexible,194,5,4,None,Bank Transfer,0,Partial,435.6,0,1,0,,1
BK002318,Boutique Hotel Central,2024-08-19,2024-11-23,2024-12-03,UK,Agoda,Studio,3,3,10,6,336.7,3367.0,Room Only,Non-refundable,96,0,10,None,PayPal,1,No Deposit,336.7,1,2,0,3.0,1
BK002319,Spa & Wellness Resort,2023-07-08,2023-11-19,2023-11-24,China,Agoda,Single Room,4,3,5,7,232.2,1161.0,Full Board,Flexible,134,5,3,None,Debit Card,0,No Deposit,232.2,1,0,0,,0
BK002320,Mountain View Lodge,2023-12-15,2024-11-03,2024-11-04,UK,Trivago,Twin Room,1,3,1,4,264.0,264.0,Bed & Breakfast,Flexible,324,3,10,"Airport Pickup, Extra Bed",Debit Card,0,Partial,264.0,1,1,2,,1
BK002321,Seaside Resort,2024-10-11,2025-07-25,2025-07-26,Spain,Agoda,Standard,1,3,1,4,407.0,407.0,Bed & Breakfast,Flexible,287,1,4,Connecting Rooms,Corporate Billing,1,No Deposit,407.0,1,2,1,10.0,1
BK002322,Budget Stay Inn,2024-10-12,2025-03-08,2025-03-09,India,Corporate Account,Double Room,1,2,1,3,259.6,259.6,Full Board,Strict,147,3,10,"Early Check-in, None, High Floor",Bank Transfer,1,Partial,259.6,1,1,3,7.0,0
BK002323,City Center Inn,2023-09-18,2024-03-05,2024-03-17,UK,Travel Agency,Twin Room,4,3,12,7,313.2,3758.4,All Inclusive,Moderate,169,5,4,Early Check-in,Cash on Arrival,0,No Deposit,313.2,0,1,1,,0
BK002324,Luxury Palace,2024-10-07,2024-12-27,2025-01-10,Spain,Kayak,Family Room,4,3,14,7,419.4,5871.6,All Inclusive,Strict,81,1,2,None,Corporate Billing,1,No Deposit,419.4,1,2,0,7.0,1
BK002325,Heritage Hotel,2024-02-23,2024-12-31,2025-01-09,Australia,Travel Agency,Executive Suite,2,3,9,5,962.5,8662.5,Half Board,Flexible,312,2,0,"High Floor, Connecting Rooms",Credit Card,1,Full,962.5,0,0,2,7.0,0
BK002326,Mountain View Lodge,2023-01-09,2023-02-04,2023-02-12,Australia,Travel Agency,Suite,2,0,8,2,872.0,6976.0,Full Board,Non-refundable,26,1,7,High Floor,PayPal,1,Full,872.0,1,2,1,9.0,0
BK002327,Seaside Resort,2024-03-07,2024-05-16,2024-05-22,Japan,Corporate Account,Deluxe,3,0,6,3,639.0,3834.0,Bed & Breakfast,Flexible,70,2,5,None,Corporate Billing,0,Full,639.0,0,0,0,,0
BK002328,Business Suites,2023-08-21,2023-09-23,2023-09-26,Mexico,Kayak,Studio,3,1,3,4,252.2,756.6,Full Board,Strict,33,1,1,None,Credit Card,0,No Deposit,252.2,1,1,0,,0
BK002329,Airport Hotel,2023-06-20,2024-01-11,2024-01-17,Canada,Kayak,Executive Suite,2,3,6,5,1062.5,6375.0,Full Board,Moderate,205,5,5,None,Corporate Billing,0,No Deposit,1062.5,0,1,0,,1
BK002330,City Center Inn,2024-07-21,2025-07-02,2025-07-08,France,Travel Agency,Presidential Suite,1,2,6,3,1410.5,8463.0,Full Board,Flexible,346,4,10,None,Cash on Arrival,0,No Deposit,1410.5,0,0,0,,1
BK002331,Airport Hotel,2023-12-19,2024-06-19,2024-06-25,UAE,Direct Booking,Double Room,1,3,6,4,163.9,983.4,Full Board,Moderate,183,4,1,"Baby Cot, Extra Bed, Connecting Rooms",Bank Transfer,1,No Deposit,163.9,0,0,3,8.0,0
BK002332,Business Suites,2024-03-09,2024-06-02,2024-06-15,Spain,Travel Agency,Deluxe,2,3,13,5,141.0,1833.0,All Inclusive,Strict,85,4,1,"Connecting Rooms, Extra Bed, None",Cash on Arrival,0,No Deposit,141.0,1,0,3,,1
BK002333,Luxury Palace,2023-09-04,2023-09-14,2023-09-27,South Korea,Direct Booking,Studio,3,0,13,3,393.9,5120.7,Full Board,Flexible,10,2,5,None,Corporate Billing,1,Partial,393.9,0,2,0,5.0,0
BK002334,Modern Stays,2024-03-04,2024-10-15,2024-10-19,Brazil,Expedia,Suite,2,2,4,4,960.0,3840.0,Bed & Breakfast,Flexible,225,2,8,"Extra Bed, High Floor",PayPal,0,No Deposit,960.0,0,1,2,,0
BK002335,City Center Inn,2024-02-15,2024-07-16,2024-07-22,USA,Agoda,Single Room,2,1,6,3,120.6,723.6,Bed & Breakfast,Strict,152,1,7,"High Floor, Late Checkout",Bank Transfer,1,No Deposit,120.6,0,2,2,6.0,0
BK002336,Grand Plaza Hotel,2023-10-20,2024-09-05,2024-09-10,Australia,Expedia,Single Room,2,2,5,4,186.3,931.5,Full Board,Strict,321,1,1,None,Corporate Billing,0,No Deposit,186.3,0,2,0,,1
BK002337,Seaside Resort,2024-11-25,2025-10-19,2025-10-21,France,Booking.com,Twin Room,2,0,2,2,508.8,1017.6,Full Board,Moderate,328,3,5,None,Bank Transfer,0,Partial,508.8,1,2,0,,1
BK002338,Luxury Palace,2023-05-25,2024-05-09,2024-05-19,UK,Booking.com,Single Room,4,1,10,5,449.1,4491.0,All Inclusive,Moderate,350,1,1,Connecting Rooms,Cash on Arrival,0,Partial,449.1,0,1,1,,1
BK002339,Budget Stay Inn,2024-03-21,2024-11-23,2024-11-25,UAE,Booking.com,Presidential Suite,2,3,2,5,1151.5,2303.0,Room Only,Non-refundable,247,5,4,"Extra Bed, Airport Pickup",Debit Card,0,Partial,1151.5,1,1,2,,1
BK002340,Mountain View Lodge,2023-01-07,2023-03-15,2023-03-28,Brazil,Hotels.com,Single Room,2,3,13,5,327.6,4258.8,All Inclusive,Flexible,67,1,4,"None, Extra Bed",Cash on Arrival,1,No Deposit,327.6,0,1,2,3.0,1
BK002341,Grand Plaza Hotel,2023-10-06,2023-10-10,2023-10-20,UAE,Direct Booking,Executive Suite,4,3,10,7,1067.5,10675.0,Half Board,Strict,4,5,1,Late Checkout,Bank Transfer,0,No Deposit,1067.5,0,0,1,,0
BK002342,Heritage Hotel,2023-05-16,2023-12-30,2024-01-02,UK,Booking.com,Presidential Suite,1,1,3,2,717.5,2152.5,Half Board,Non-refundable,228,0,1,"Airport Pickup, Extra Bed",Credit Card,0,Partial,717.5,1,2,2,,0
BK002343,Business Suites,2023-08-30,2023-11-26,2023-11-27,UAE,Trivago,Family Room,1,3,1,4,624.6,624.6,Room Only,Non-refundable,88,1,6,None,Debit Card,0,Full,624.6,1,2,0,,0
BK002344,City Center Inn,2024-01-25,2024-11-27,2024-11-28,Italy,Trivago,Studio,3,3,1,6,388.7,388.7,Full Board,Moderate,307,0,0,None,PayPal,0,No Deposit,388.7,0,2,0,,0
BK002345,Grand Plaza Hotel,2024-04-30,2024-05-04,2024-05-12,UK,Hotels.com,Family Room,3,2,8,5,874.8,6998.4,Room Only,Strict,4,0,2,Baby Cot,Credit Card,1,No Deposit,874.8,1,0,1,4.0,0
BK002346,Heritage Hotel,2023-11-08,2024-05-11,2024-05-16,Mexico,Corporate Account,Twin Room,4,1,5,5,474.0,2370.0,Full Board,Strict,185,2,6,None,Cash on Arrival,0,No Deposit,474.0,1,1,0,,1
BK002347,Budget Stay Inn,2024-04-01,2025-03-17,2025-03-30,UK,Trivago,Single Room,4,1,13,5,267.3,3474.9,Bed & Breakfast,Strict,350,3,1,Connecting Rooms,Bank Transfer,1,No Deposit,267.3,0,0,1,10.0,1
BK002348,Seaside Resort,2023-07-20,2024-04-23,2024-05-07,South Korea,Trivago,Double Room,3,0,14,3,180.4,2525.6,Bed & Breakfast,Moderate,278,5,10,"Connecting Rooms, None",PayPal,1,Partial,180.4,0,1,2,7.0,1
BK002349,City Center Inn,2023-01-01,2023-06-01,2023-06-12,UK,Expedia,Double Room,4,0,11,4,473.0,5203.0,Half Board,Moderate,151,5,10,None,PayPal,0,No Deposit,473.0,0,0,0,,1
BK002350,Luxury Palace,2024-06-28,2025-01-29,2025-02-02,Mexico,Hotels.com,Executive Suite,4,0,4,4,520.0,2080.0,Full Board,Strict,215,3,8,"Baby Cot, None, Extra Bed",Bank Transfer,0,No Deposit,520.0,0,1,3,,1
BK002351,Budget Stay Inn,2024-11-30,2025-10-04,2025-10-15,Australia,Hotels.com,Family Room,1,2,11,3,675.0,7425.0,Bed & Breakfast,Moderate,308,5,9,None,Corporate Billing,0,No Deposit,675.0,1,0,0,,1
BK002352,Spa & Wellness Resort,2023-08-17,2024-01-07,2024-01-09,USA,Travel Agency,Standard,4,1,2,5,376.0,752.0,Room Only,Flexible,143,4,7,Airport Pickup,Cash on Arrival,0,No Deposit,376.0,1,0,1,,1
BK002353,Grand Plaza Hotel,2023-03-31,2023-12-30,2024-01-01,Italy,Phone Booking,Twin Room,1,3,2,4,301.2,602.4,Full Board,Strict,274,4,7,"Baby Cot, Early Check-in",Cash on Arrival,0,No Deposit,301.2,1,0,2,,1
BK002354,Seaside Resort,2023-04-24,2023-09-13,2023-09-22,South Korea,Hotels.com,Presidential Suite,4,2,9,6,1204.0,10836.0,Room Only,Flexible,142,0,6,None,Bank Transfer,0,No Deposit,1204.0,0,2,0,,0
BK002355,Modern Stays,2023-11-17,2024-06-12,2024-06-26,Australia,Expedia,Twin Room,2,0,14,2,199.2,2788.8,All Inclusive,Non-refundable,208,2,5,"Airport Pickup, High Floor, Late Checkout",Credit Card,1,Full,199.2,0,2,3,10.0,0
BK002356,Boutique Hotel Central,2023-03-14,2023-04-28,2023-05-08,South Korea,Direct Booking,Single Room,1,3,10,4,315.9,3159.0,Bed & Breakfast,Flexible,45,0,3,None,Bank Transfer,0,No Deposit,315.9,1,1,0,,1
BK002357,Heritage Hotel,2024-12-13,2025-03-10,2025-03-12,Spain,Direct Booking,Family Room,4,0,2,4,882.0,1764.0,Bed & Breakfast,Flexible,87,3,9,"Early Check-in, Baby Cot",Credit Card,0,No Deposit,882.0,0,2,2,,0
BK002358,City Center Inn,2024-05-02,2025-04-11,2025-04-14,China,Corporate Account,Executive Suite,3,2,3,5,842.5,2527.5,Bed & Breakfast,Strict,344,5,6,Extra Bed,Debit Card,1,Partial,842.5,1,2,1,5.0,1
BK002359,Business Suites,2023-12-17,2024-02-09,2024-02-17,UAE,Travel Agency,Deluxe,2,2,8,4,547.5,4380.0,Room Only,Strict,54,3,6,Extra Bed,Corporate Billing,0,Partial,547.5,1,1,1,,0
BK002360,Seaside Resort,2024-12-13,2025-09-16,2025-09-23,Australia,Phone Booking,Studio,3,2,7,5,275.6,1929.2,Room Only,Moderate,277,5,8,"High Floor, Extra Bed",Credit Card,1,No Deposit,275.6,0,0,2,3.0,0
BK002361,Budget Stay Inn,2024-09-04,2025-03-27,2025-04-05,Brazil,Corporate Account,Studio,1,3,9,4,566.8,5101.2,Half Board,Strict,204,4,8,"Airport Pickup, High Floor, Baby Cot",Corporate Billing,0,No Deposit,566.8,0,2,3,,1
BK002362,Mountain View Lodge,2024-12-20,2025-02-13,2025-02-21,Italy,Direct Booking,Presidential Suite,1,3,8,4,997.5,7980.0,All Inclusive,Flexible,55,0,3,Baby Cot,Debit Card,1,No Deposit,997.5,0,1,1,4.0,0
BK002363,City Center Inn,2024-12-24,2025-05-23,2025-05-24,India,Agoda,Executive Suite,2,1,1,3,1025.0,1025.0,Bed & Breakfast,Strict,150,0,9,None,Bank Transfer,0,No Deposit,1025.0,1,0,1,,0
BK002364,Airport Hotel,2023-01-15,2023-03-04,2023-03-13,UK,Travel Agency,Executive Suite,3,1,9,4,577.5,5197.5,All Inclusive,Strict,48,1,10,None,Debit Card,1,No Deposit,577.5,1,1,0,10.0,0
BK002365,Luxury Palace,2023-12-26,2024-12-19,2024-12-21,UK,Trivago,Twin Room,1,2,2,3,351.6,703.2,Half Board,Flexible,359,4,9,"Extra Bed, Airport Pickup",Bank Transfer,1,No Deposit,351.6,0,2,2,4.0,0
BK002366,Budget Stay Inn,2023-02-09,2023-07-22,2023-07-27,South Korea,Agoda,Executive Suite,3,0,5,3,1075.0,5375.0,All Inclusive,Flexible,163,4,2,"Extra Bed, High Floor, None",Credit Card,0,No Deposit,1075.0,1,1,3,,0
BK002367,Mountain View Lodge,2024-08-14,2025-06-13,2025-06-16,USA,Agoda,Family Room,4,3,3,7,799.2,2397.6,Full Board,Non-refundable,303,4,10,"Airport Pickup, Connecting Rooms, Extra Bed",Cash on Arrival,1,Partial,799.2,1,2,3,7.0,1
BK002368,Seaside Resort,2024-10-02,2025-07-06,2025-07-19,UAE,Direct Booking,Studio,1,1,13,2,625.3,8128.9,Half Board,Moderate,277,2,10,Early Check-in,Credit Card,1,No Deposit,625.3,1,0,1,6.0,1
BK002369,City Center Inn,2023-07-26,2023-12-26,2024-01-06,Japan,Trivago,Studio,2,1,11,3,274.3,3017.3,Bed & Breakfast,Non-refundable,153,2,1,"Connecting Rooms, Early Check-in, Airport Pickup",Corporate Billing,0,Full,274.3,0,1,3,,0
BK002370,Mountain View Lodge,2023-10-19,2024-02-23,2024-03-06,Japan,Agoda,Twin Room,2,2,12,4,306.0,3672.0,Room Only,Non-refundable,127,2,3,"None, Early Check-in",PayPal,0,Full,306.0,1,2,2,,0
BK002371,Boutique Hotel Central,2024-09-28,2025-04-07,2025-04-17,Germany,Kayak,Standard,2,3,10,5,493.0,4930.0,All Inclusive,Non-refundable,191,2,5,High Floor,Cash on Arrival,0,Full,493.0,0,1,1,,0
BK002372,Grand Plaza Hotel,2023-09-22,2024-05-13,2024-05-15,UAE,Trivago,Single Room,2,0,2,2,89.1,178.2,All Inclusive,Strict,234,2,2,"Late Checkout, Airport Pickup, Connecting Rooms",Corporate Billing,1,No Deposit,89.1,0,2,3,9.0,0
BK002373,Boutique Hotel Central,2024-09-17,2025-07-10,2025-07-15,Italy,Booking.com,Twin Room,1,3,5,4,525.6,2628.0,Room Only,Non-refundable,296,4,0,None,PayPal,1,Full,525.6,0,0,0,4.0,0
BK002374,Airport Hotel,2024-04-03,2024-05-25,2024-05-31,Spain,Kayak,Presidential Suite,4,3,6,7,1582.0,9492.0,Half Board,Flexible,52,5,5,None,Cash on Arrival,1,Full,1582.0,1,2,0,8.0,0
BK002375,Airport Hotel,2024-07-30,2025-07-14,2025-07-17,Australia,Travel Agency,Family Room,3,3,3,6,673.2,2019.6,All Inclusive,Strict,349,0,4,"None, High Floor",PayPal,1,No Deposit,673.2,0,2,2,6.0,0
BK002376,Airport Hotel,2023-02-16,2023-04-26,2023-05-10,India,Travel Agency,Suite,4,0,14,4,642.0,8988.0,All Inclusive,Moderate,69,2,7,None,PayPal,0,Partial,642.0,0,1,0,,1
BK002377,Heritage Hotel,2023-09-04,2024-06-05,2024-06-11,South Korea,Kayak,Twin Room,2,3,6,5,280.8,1684.8,All Inclusive,Flexible,275,5,6,Early Check-in,Cash on Arrival,0,Partial,280.8,0,1,1,,0
BK002378,Grand Plaza Hotel,2024-11-18,2025-06-03,2025-06-07,France,Trivago,Presidential Suite,2,0,4,2,1568.0,6272.0,Room Only,Flexible,197,0,2,"Connecting Rooms, Early Check-in, Airport Pickup",Credit Card,0,No Deposit,1568.0,0,1,3,,0
BK002379,Boutique Hotel Central,2024-01-13,2024-03-28,2024-04-11,Mexico,Kayak,Double Room,3,3,14,6,514.8,7207.2,Full Board,Flexible,75,1,6,"Connecting Rooms, Extra Bed",Credit Card,0,Partial,514.8,0,0,2,,1
BK002380,Heritage Hotel,2023-10-16,2024-02-01,2024-02-12,China,Travel Agency,Twin Room,4,1,11,5,238.8,2626.8,Room Only,Flexible,108,5,2,Late Checkout,PayPal,1,No Deposit,238.8,0,0,1,3.0,1
BK002381,City Center Inn,2023-05-08,2023-12-22,2023-12-27,Germany,Corporate Account,Double Room,4,3,5,7,184.8,924.0,Full Board,Moderate,228,3,3,"Baby Cot, Early Check-in, Airport Pickup",Corporate Billing,0,No Deposit,184.8,1,2,3,,0
BK002382,Spa & Wellness Resort,2024-05-15,2025-01-23,2025-01-28,UAE,Kayak,Presidential Suite,3,2,5,5,1442.0,7210.0,Bed & Breakfast,Strict,253,4,5,High Floor,Debit Card,1,Partial,1442.0,0,1,1,3.0,0
BK002383,City Center Inn,2024-05-02,2024-11-17,2024-11-25,Spain,Trivago,Double Room,3,0,8,3,236.5,1892.0,Bed & Breakfast,Flexible,199,3,6,"High Floor, None, Airport Pickup",Cash on Arrival,1,No Deposit,236.5,1,1,3,6.0,0
BK002384,City Center Inn,2024-10-29,2025-02-12,2025-02-13,China,Phone Booking,Standard,1,0,1,1,372.0,372.0,Half Board,Flexible,106,3,5,"High Floor, Baby Cot, Early Check-in",Debit Card,0,Partial,372.0,0,2,3,,1
BK002385,City Center Inn,2024-06-21,2024-12-08,2024-12-19,Brazil,Hotels.com,Presidential Suite,2,2,11,4,602.0,6622.0,Bed & Breakfast,Moderate,170,3,6,None,Corporate Billing,0,Partial,602.0,1,0,0,,1
BK002386,Grand Plaza Hotel,2024-08-07,2024-09-16,2024-09-18,USA,Direct Booking,Executive Suite,3,3,2,6,297.5,595.0,Room Only,Non-refundable,40,2,1,None,Cash on Arrival,0,Full,297.5,0,1,0,,0
BK002387,Modern Stays,2024-04-03,2024-08-22,2024-08-29,Spain,Expedia,Executive Suite,3,3,7,6,772.5,5407.5,Full Board,Flexible,141,4,10,"Baby Cot, High Floor, None",PayPal,1,Partial,772.5,0,1,3,9.0,0
BK002388,Mountain View Lodge,2024-12-26,2025-11-05,2025-11-06,India,Corporate Account,Suite,3,3,1,6,510.0,510.0,All Inclusive,Strict,314,0,8,None,PayPal,0,Partial,510.0,0,2,0,,1
BK002389,Modern Stays,2023-07-04,2024-04-23,2024-05-05,Canada,Kayak,Twin Room,3,0,12,3,289.2,3470.4,Half Board,Non-refundable,294,5,3,"Airport Pickup, Extra Bed, None",PayPal,0,Partial,289.2,0,0,3,,0
BK002390,Boutique Hotel Central,2024-02-02,2024-08-12,2024-08-13,Germany,Kayak,Executive Suite,4,1,1,5,472.5,472.5,All Inclusive,Flexible,192,2,7,"Airport Pickup, Baby Cot",Bank Transfer,1,Partial,472.5,0,0,2,6.0,0
BK002391,Airport Hotel,2023-04-16,2023-04-24,2023-05-06,South Korea,Agoda,Family Room,4,1,12,5,471.6,5659.2,Room Only,Non-refundable,8,3,4,"Baby Cot, Airport Pickup, None",Debit Card,0,Full,471.6,0,1,3,,0
BK002392,Heritage Hotel,2023-07-12,2023-07-16,2023-07-19,France,Trivago,Presidential Suite,2,2,3,4,1029.0,3087.0,Half Board,Flexible,4,2,3,"Airport Pickup, High Floor",Credit Card,1,No Deposit,1029.0,1,1,2,3.0,0
BK002393,Boutique Hotel Central,2023-11-07,2024-11-02,2024-11-13,UAE,Expedia,Suite,4,2,11,6,528.0,5808.0,All Inclusive,Flexible,361,3,7,"Airport Pickup, Extra Bed",Cash on Arrival,0,Full,528.0,1,0,2,,0
BK002394,Airport Hotel,2024-06-29,2025-04-17,2025-04-19,Japan,Booking.com,Standard,2,0,2,2,499.0,998.0,Half Board,Non-refundable,292,1,4,Airport Pickup,PayPal,0,Partial,499.0,0,2,1,,0
BK002395,Spa & Wellness Resort,2024-04-19,2024-08-20,2024-09-02,South Korea,Booking.com,Studio,1,1,13,2,145.6,1892.8,All Inclusive,Strict,123,1,7,Early Check-in,Credit Card,0,No Deposit,145.6,0,1,1,,1
BK002396,City Center Inn,2023-03-27,2023-09-13,2023-09-24,France,Corporate Account,Family Room,1,0,11,1,439.2,4831.2,Bed & Breakfast,Flexible,170,1,0,"Early Check-in, None",Bank Transfer,1,No Deposit,439.2,0,2,2,3.0,0
BK002397,Modern Stays,2024-02-22,2024-08-24,2024-09-03,Japan,Travel Agency,Presidential Suite,3,3,10,6,1008.0,10080.0,Full Board,Moderate,184,5,4,"Early Check-in, None",Cash on Arrival,0,No Deposit,1008.0,1,0,2,,1
BK002398,Spa & Wellness Resort,2024-09-04,2025-01-18,2025-01-24,Canada,Booking.com,Twin Room,3,0,6,3,475.2,2851.2,Room Only,Flexible,136,3,1,"Connecting Rooms, High Floor, Early Check-in",Credit Card,0,No Deposit,475.2,1,2,3,,0
BK002399,Heritage Hotel,2023-05-16,2023-08-05,2023-08-16,Germany,Agoda,Deluxe,4,1,11,5,439.5,4834.5,All Inclusive,Moderate,81,1,10,None,Corporate Billing,1,No Deposit,439.5,1,2,0,9.0,0
BK002400,Spa & Wellness Resort,2024-01-26,2024-04-09,2024-04-10,Japan,Direct Booking,Executive Suite,4,0,1,4,1152.5,1152.5,Room Only,Flexible,74,2,9,Airport Pickup,Corporate Billing,1,No Deposit,1152.5,0,0,1,10.0,1
BK002401,City Center Inn,2023-06-11,2023-08-24,2023-08-25,USA,Kayak,Executive Suite,3,3,1,6,1140.0,1140.0,Bed & Breakfast,Strict,74,1,8,"Extra Bed, Baby Cot, Early Check-in",PayPal,0,No Deposit,1140.0,0,0,3,,0
BK002402,Grand Plaza Hotel,2023-12-06,2024-11-16,2024-11-25,Mexico,Booking.com,Suite,4,0,9,4,984.0,8856.0,Full Board,Flexible,346,2,8,None,Debit Card,0,No Deposit,984.0,1,1,0,,0
